ParmID,ParmValue,ParmType,ScenarioID
53,0.00000000e+00,0,88
54,0.00000000e+00,0,88
55,0.00000000e+00,0,88
56,0.00000000e+00,0,88
57,0.00000000e+00,0,88
58,0.00000000e+00,0,88
59,0.00000000e+00,0,88
60,0.00000000e+00,0,88
61,0.00000000e+00,0,88
62,0.00000000e+00,0,88
63,0.00000000e+00,0,88
64,0.00000000e+00,0,88
65,0.00000000e+00,0,88
66,0.00000000e+00,0,88
67,0.00000000e+00,0,88
68,0.00000000e+00,0,88
69,0.00000000e+00,0,88
70,0.00000000e+00,0,88
71,0.00000000e+00,0,88
72,0.00000000e+00,0,88
73,0.00000000e+00,0,88
74,0.00000000e+00,0,88
75,0.00000000e+00,0,88
76,0.00000000e+00,0,88
77,0.00000000e+00,0,88
78,0.00000000e+00,0,88
79,0.00000000e+00,0,88
80,0.00000000e+00,0,88
81,0.00000000e+00,0,88
82,0.00000000e+00,0,88
83,1.03800003e+02,1,88
84,1.03800003e+02,1,88
85,0.00000000e+00,1,88
86,0.00000000e+00,1,88
87,0.00000000e+00,0,88
88,1.03800003e+02,1,88
89,0.00000000e+00,1,88
90,0.00000000e+00,0,88
91,0.00000000e+00,0,88
92,0.00000000e+00,0,88
93,0.00000000e+00,0,88
94,0.00000000e+00,0,88
95,0.00000000e+00,0,88
96,0.00000000e+00,0,88
97,0.00000000e+00,0,88
98,2.50000000e+02,0,88
99,1.03800003e+02,2,88
100,0.00000000e+00,0,88
101,2.40000000e+01,2,88
102,1.00000000e+00,1,88
103,1.03800003e+02,1,88
104,0.00000000e+00,1,88
105,0.00000000e+00,0,88
106,0.00000000e+00,1,88
107,1.03800003e+02,1,88
108,0.00000000e+00,1,88
109,1.03800003e+02,1,88
110,0.00000000e+00,0,88
111,0.00000000e+00,0,88
112,0.00000000e+00,0,88
113,0.00000000e+00,0,88
114,0.00000000e+00,0,88
115,0.00000000e+00,0,88
116,0.00000000e+00,0,88
117,0.00000000e+00,0,88
118,1.00000000e+00,1,88
119,1.00000000e+00,1,88
120,1.00000000e+00,1,88
121,1.00000001e-01,0,88
122,1.00000001e-01,0,88
123,0.00000000e+00,1,88
124,0.00000000e+00,0,88
125,0.00000000e+00,0,88
126,0.00000000e+00,0,88
127,0.00000000e+00,0,88
128,0.00000000e+00,0,88
129,0.00000000e+00,0,88
130,0.00000000e+00,0,88
131,0.00000000e+00,0,88
132,0.00000000e+00,0,88
133,0.00000000e+00,0,88
134,0.00000000e+00,0,88
135,0.00000000e+00,0,88
136,0.00000000e+00,0,88
137,0.00000000e+00,0,88
138,0.00000000e+00,0,88
139,0.00000000e+00,0,88
140,0.00000000e+00,0,88
141,0.00000000e+00,0,88
142,0.00000000e+00,0,88
143,0.00000000e+00,0,88
144,0.00000000e+00,0,88
1044,1.00000000e+00,0,88
0,0.00000000e+00,0,89
1,1.50000000e+01,1,89
2,2.60000000e+02,1,89
3,0.00000000e+00,0,89
4,1.00000001e-01,0,89
5,0.00000000e+00,0,89
6,0.00000000e+00,0,89
7,0.00000000e+00,0,89
8,0.00000000e+00,0,89
9,0.00000000e+00,0,89
10,0.00000000e+00,1,89
11,1.00000000e+00,2,89
12,0.00000000e+00,0,89
13,0.00000000e+00,0,89
14,0.00000000e+00,0,89
15,0.00000000e+00,0,89
16,2.60000000e+02,2,89
17,1.00000000e+00,1,89
18,3.65000000e+02,2,89
19,0.00000000e+00,0,89
20,0.00000000e+00,0,89
21,0.00000000e+00,0,89
22,0.00000000e+00,0,89
23,0.00000000e+00,0,89
24,1.00000000e+00,1,89
25,0.00000000e+00,0,89
26,0.00000000e+00,0,89
27,0.00000000e+00,0,89
0,0.00000000e+00,0,83
1,1.10000000e+01,1,83
2,2.50000000e+02,1,83
3,0.00000000e+00,0,83
4,1.00000001e-01,0,83
5,0.00000000e+00,0,83
6,0.00000000e+00,0,83
7,0.00000000e+00,0,83
8,0.00000000e+00,0,83
9,0.00000000e+00,0,83
10,6.99999988e-01,2,83
11,6.99999988e-01,2,83
12,0.00000000e+00,0,83
13,0.00000000e+00,0,83
14,0.00000000e+00,0,83
15,0.00000000e+00,0,83
16,2.50000000e+02,2,83
17,1.00000000e+00,1,83
18,3.65000000e+02,2,83
19,0.00000000e+00,0,83
20,0.00000000e+00,0,83
21,0.00000000e+00,0,83
22,0.00000000e+00,0,83
23,0.00000000e+00,0,83
24,1.00000000e+00,1,83
25,0.00000000e+00,0,83
26,0.00000000e+00,0,83
27,0.00000000e+00,0,83
28,0.00000000e+00,0,83
29,1.00000000e+00,1,83
30,1.00000000e+00,1,83
31,0.00000000e+00,0,83
32,0.00000000e+00,1,83
33,3.83600006e+02,1,83
34,0.00000000e+00,0,83
35,0.00000000e+00,0,83
36,0.00000000e+00,0,83
37,0.00000000e+00,0,83
38,0.00000000e+00,0,83
39,1.00000000e+00,0,83
40,0.00000000e+00,0,83
41,0.00000000e+00,0,83
42,0.00000000e+00,0,83
43,0.00000000e+00,0,83
44,0.00000000e+00,0,83
45,0.00000000e+00,0,83
46,0.00000000e+00,0,83
47,0.00000000e+00,0,83
48,0.00000000e+00,0,83
49,0.00000000e+00,0,83
50,0.00000000e+00,0,83
51,0.00000000e+00,0,83
52,0.00000000e+00,0,83
53,0.00000000e+00,0,83
54,0.00000000e+00,0,83
55,0.00000000e+00,0,83
56,0.00000000e+00,0,83
57,0.00000000e+00,0,83
58,0.00000000e+00,0,83
59,0.00000000e+00,0,83
60,0.00000000e+00,0,83
61,0.00000000e+00,0,83
62,0.00000000e+00,0,83
63,0.00000000e+00,0,83
64,0.00000000e+00,0,83
65,0.00000000e+00,0,83
66,0.00000000e+00,0,83
67,0.00000000e+00,0,83
68,0.00000000e+00,0,83
69,0.00000000e+00,0,83
70,0.00000000e+00,0,83
71,0.00000000e+00,0,83
72,0.00000000e+00,0,83
73,0.00000000e+00,0,83
74,0.00000000e+00,0,83
75,0.00000000e+00,0,83
76,0.00000000e+00,0,83
77,0.00000000e+00,0,83
78,0.00000000e+00,0,83
79,0.00000000e+00,0,83
80,0.00000000e+00,0,83
81,0.00000000e+00,0,83
82,0.00000000e+00,0,83
83,5.48000000e+02,1,83
84,5.48000000e+02,1,83
85,0.00000000e+00,1,83
86,0.00000000e+00,1,83
87,0.00000000e+00,0,83
88,5.48000000e+02,1,83
89,0.00000000e+00,1,83
90,0.00000000e+00,0,83
91,0.00000000e+00,0,83
92,0.00000000e+00,0,83
93,0.00000000e+00,0,83
94,0.00000000e+00,0,83
95,0.00000000e+00,0,83
96,0.00000000e+00,0,83
97,0.00000000e+00,0,83
98,2.50000000e+02,0,83
99,5.48000000e+02,2,83
100,0.00000000e+00,0,83
101,2.40000000e+01,2,83
102,1.00000000e+00,1,83
103,3.83600006e+02,1,83
104,0.00000000e+00,1,83
105,0.00000000e+00,0,83
106,0.00000000e+00,1,83
107,3.83600006e+02,1,83
108,0.00000000e+00,1,83
109,3.83600006e+02,1,83
110,0.00000000e+00,0,83
111,0.00000000e+00,0,83
112,0.00000000e+00,0,83
113,0.00000000e+00,0,83
114,0.00000000e+00,0,83
115,0.00000000e+00,0,83
116,0.00000000e+00,0,83
117,0.00000000e+00,0,83
118,1.00000000e+00,1,83
119,1.00000000e+00,1,83
120,1.00000000e+00,1,83
121,1.00000001e-01,0,83
122,1.00000001e-01,0,83
123,0.00000000e+00,1,83
124,0.00000000e+00,0,83
125,0.00000000e+00,0,83
0,0.00000000e+00,0,91
1,1.00000000e+01,1,91
2,3.60000000e+02,1,91
3,0.00000000e+00,0,91
4,2.40000000e+01,0,91
5,0.00000000e+00,0,91
6,0.00000000e+00,0,91
7,0.00000000e+00,0,91
8,0.00000000e+00,0,91
9,0.00000000e+00,0,91
10,0.00000000e+00,1,91
11,1.00000000e+00,2,91
12,0.00000000e+00,0,91
13,0.00000000e+00,0,91
14,0.00000000e+00,0,91
15,0.00000000e+00,0,91
16,3.60000000e+02,2,91
17,1.00000000e+00,1,91
18,3.65000000e+02,2,91
19,0.00000000e+00,0,91
20,0.00000000e+00,0,91
21,0.00000000e+00,0,91
22,0.00000000e+00,0,91
23,0.00000000e+00,0,91
24,1.00000000e+00,1,91
25,0.00000000e+00,0,91
26,0.00000000e+00,0,91
27,0.00000000e+00,0,91
28,0.00000000e+00,0,91
29,1.00000000e+00,1,91
30,1.00000000e+00,1,91
31,0.00000000e+00,0,91
32,0.00000000e+00,1,91
33,2.79999995e+00,1,91
34,0.00000000e+00,0,91
35,0.00000000e+00,0,91
36,0.00000000e+00,0,91
37,0.00000000e+00,0,91
38,0.00000000e+00,0,91
39,1.00000000e+00,0,91
40,0.00000000e+00,0,91
41,0.00000000e+00,0,91
42,0.00000000e+00,0,91
43,0.00000000e+00,0,91
44,0.00000000e+00,0,91
45,0.00000000e+00,0,91
46,0.00000000e+00,0,91
47,0.00000000e+00,0,91
48,0.00000000e+00,0,91
49,0.00000000e+00,0,91
50,0.00000000e+00,0,91
51,0.00000000e+00,0,91
52,0.00000000e+00,0,91
53,0.00000000e+00,0,91
54,0.00000000e+00,0,91
55,0.00000000e+00,0,91
56,0.00000000e+00,0,91
57,0.00000000e+00,0,91
58,0.00000000e+00,0,91
59,0.00000000e+00,0,91
60,0.00000000e+00,0,91
61,0.00000000e+00,0,91
62,0.00000000e+00,0,91
63,0.00000000e+00,0,91
64,0.00000000e+00,0,91
65,0.00000000e+00,0,91
66,0.00000000e+00,0,91
67,0.00000000e+00,0,91
68,0.00000000e+00,0,91
69,0.00000000e+00,0,91
70,0.00000000e+00,0,91
71,0.00000000e+00,0,91
72,0.00000000e+00,0,91
73,0.00000000e+00,0,91
74,0.00000000e+00,0,91
75,0.00000000e+00,0,91
76,0.00000000e+00,0,91
77,0.00000000e+00,0,91
78,0.00000000e+00,0,91
79,0.00000000e+00,0,91
80,0.00000000e+00,0,91
81,0.00000000e+00,0,91
82,0.00000000e+00,0,91
83,2.79999995e+00,1,91
84,2.79999995e+00,1,91
85,0.00000000e+00,1,91
86,0.00000000e+00,1,91
87,0.00000000e+00,0,91
88,2.79999995e+00,1,91
89,0.00000000e+00,1,91
0,0.00000000e+00,0,114
1,1.00000000e+00,1,114
2,2.50000000e+02,1,114
3,0.00000000e+00,0,114
4,9.99999997e-07,0,114
5,0.00000000e+00,0,114
6,0.00000000e+00,0,114
7,0.00000000e+00,0,114
8,0.00000000e+00,0,114
9,0.00000000e+00,0,114
10,2.50000000e-01,2,114
11,2.50000000e-01,2,114
12,0.00000000e+00,0,114
13,0.00000000e+00,0,114
14,0.00000000e+00,0,114
15,0.00000000e+00,0,114
16,2.50000000e+02,2,114
17,1.00000000e+00,1,114
18,3.65000000e+02,2,114
19,0.00000000e+00,0,114
20,0.00000000e+00,0,114
21,0.00000000e+00,0,114
22,0.00000000e+00,0,114
23,0.00000000e+00,0,114
24,1.00000000e+00,1,114
25,0.00000000e+00,0,114
26,0.00000000e+00,0,114
27,0.00000000e+00,0,114
28,0.00000000e+00,0,114
29,1.00000000e+00,1,114
30,1.00000000e+00,1,114
31,0.00000000e+00,0,114
32,0.00000000e+00,1,114
33,3.95000011e-01,1,114
34,0.00000000e+00,0,114
35,0.00000000e+00,0,114
36,0.00000000e+00,0,114
37,0.00000000e+00,0,114
38,0.00000000e+00,0,114
39,1.00000000e+00,0,114
40,0.00000000e+00,0,114
41,0.00000000e+00,0,114
42,0.00000000e+00,0,114
43,0.00000000e+00,0,114
44,0.00000000e+00,0,114
45,0.00000000e+00,0,114
46,0.00000000e+00,0,114
47,0.00000000e+00,0,114
48,0.00000000e+00,0,114
49,0.00000000e+00,0,114
50,0.00000000e+00,0,114
51,0.00000000e+00,0,114
52,0.00000000e+00,0,114
53,0.00000000e+00,0,114
54,0.00000000e+00,0,114
55,0.00000000e+00,0,114
56,0.00000000e+00,0,114
57,0.00000000e+00,0,114
58,0.00000000e+00,0,114
59,0.00000000e+00,0,114
60,0.00000000e+00,0,114
61,0.00000000e+00,0,114
62,0.00000000e+00,0,114
63,0.00000000e+00,0,114
64,0.00000000e+00,0,114
65,0.00000000e+00,0,114
66,0.00000000e+00,0,114
67,0.00000000e+00,0,114
68,0.00000000e+00,0,114
69,0.00000000e+00,0,114
70,0.00000000e+00,0,114
71,0.00000000e+00,0,114
72,0.00000000e+00,0,114
73,0.00000000e+00,0,114
74,0.00000000e+00,0,114
75,0.00000000e+00,0,114
76,0.00000000e+00,0,114
77,0.00000000e+00,0,114
121,9.99999997e-07,4,92
122,9.99999997e-07,4,92
123,9.54500000e+03,1,92
124,0.00000000e+00,0,92
125,0.00000000e+00,0,92
126,0.00000000e+00,0,92
127,0.00000000e+00,0,92
128,0.00000000e+00,0,92
129,0.00000000e+00,0,92
130,0.00000000e+00,0,92
131,0.00000000e+00,0,92
132,0.00000000e+00,0,92
133,0.00000000e+00,0,92
134,0.00000000e+00,0,92
135,0.00000000e+00,0,92
136,0.00000000e+00,0,92
137,0.00000000e+00,0,92
138,0.00000000e+00,0,92
139,0.00000000e+00,0,92
140,0.00000000e+00,0,92
141,0.00000000e+00,0,92
142,0.00000000e+00,0,92
143,0.00000000e+00,0,92
144,0.00000000e+00,0,92
1044,1.00000000e+00,0,92
0,0.00000000e+00,0,93
1,1.00000000e+00,1,93
2,2.50000000e+02,1,93
3,0.00000000e+00,0,93
4,0.00000000e+00,0,93
5,0.00000000e+00,0,93
6,0.00000000e+00,0,93
7,0.00000000e+00,0,93
8,0.00000000e+00,0,93
9,0.00000000e+00,0,93
10,2.30000000e-02,2,93
11,2.30000004e-01,2,93
12,0.00000000e+00,0,93
13,0.00000000e+00,0,93
14,0.00000000e+00,0,93
15,0.00000000e+00,0,93
16,2.50000000e+02,2,93
17,1.00000000e+00,1,93
18,3.65000000e+02,2,93
19,0.00000000e+00,0,93
20,0.00000000e+00,0,93
21,0.00000000e+00,0,93
22,0.00000000e+00,0,93
23,0.00000000e+00,0,93
24,1.00000000e+00,1,93
25,0.00000000e+00,0,93
26,0.00000000e+00,0,93
27,0.00000000e+00,0,93
28,0.00000000e+00,0,93
29,1.00000000e+00,1,93
30,1.00000000e+00,1,93
31,0.00000000e+00,0,93
32,4.15000000e+05,1,93
33,9.54500000e+03,1,93
34,0.00000000e+00,0,93
35,0.00000000e+00,0,93
36,0.00000000e+00,0,93
37,0.00000000e+00,0,93
38,0.00000000e+00,0,93
39,1.00000000e+00,0,93
40,0.00000000e+00,0,93
41,0.00000000e+00,0,93
42,0.00000000e+00,0,93
43,0.00000000e+00,0,93
44,0.00000000e+00,0,93
45,0.00000000e+00,0,93
46,0.00000000e+00,0,93
47,0.00000000e+00,0,93
48,0.00000000e+00,0,93
49,0.00000000e+00,0,93
50,0.00000000e+00,0,93
51,0.00000000e+00,0,93
52,0.00000000e+00,0,93
53,0.00000000e+00,0,93
54,0.00000000e+00,0,93
55,0.00000000e+00,0,93
56,0.00000000e+00,0,93
57,0.00000000e+00,0,93
58,0.00000000e+00,0,93
59,0.00000000e+00,0,93
60,0.00000000e+00,0,93
61,0.00000000e+00,0,93
62,0.00000000e+00,0,93
63,0.00000000e+00,0,93
64,0.00000000e+00,0,93
65,0.00000000e+00,0,93
66,0.00000000e+00,0,93
67,0.00000000e+00,0,93
68,0.00000000e+00,0,93
69,0.00000000e+00,0,93
70,0.00000000e+00,0,93
71,0.00000000e+00,0,93
72,0.00000000e+00,0,93
73,0.00000000e+00,0,93
74,0.00000000e+00,0,93
75,0.00000000e+00,0,93
76,0.00000000e+00,0,93
77,0.00000000e+00,0,93
78,0.00000000e+00,0,93
79,0.00000000e+00,0,93
80,0.00000000e+00,0,93
81,0.00000000e+00,0,93
82,0.00000000e+00,0,93
83,4.15000000e+04,1,93
84,4.15000000e+04,1,93
85,4.15000000e+05,1,93
86,4.15000000e+05,1,93
87,0.00000000e+00,0,93
88,4.15000000e+04,1,93
89,4.15000000e+05,1,93
90,0.00000000e+00,0,93
91,0.00000000e+00,0,93
92,0.00000000e+00,0,93
93,0.00000000e+00,0,93
94,0.00000000e+00,0,93
95,0.00000000e+00,0,93
96,0.00000000e+00,0,93
97,0.00000000e+00,0,93
98,2.50000000e+02,0,93
99,4.15000000e+04,2,93
100,0.00000000e+00,0,93
101,2.40000000e+01,2,93
102,1.00000000e+00,1,93
103,9.54500000e+03,1,93
104,9.54500000e+03,1,93
105,0.00000000e+00,0,93
106,9.54500000e+03,1,93
107,9.54500000e+03,1,93
108,9.54500000e+03,1,93
109,9.54500000e+03,1,93
110,0.00000000e+00,0,93
111,0.00000000e+00,0,93
112,0.00000000e+00,0,93
113,0.00000000e+00,0,93
114,0.00000000e+00,0,93
115,0.00000000e+00,0,93
116,0.00000000e+00,0,93
117,0.00000000e+00,0,93
118,1.00000000e+00,1,93
119,1.00000000e+00,1,93
120,1.00000000e+00,1,93
121,9.99999997e-07,4,93
122,9.99999997e-07,4,93
123,9.54500000e+03,1,93
124,0.00000000e+00,0,93
125,0.00000000e+00,0,93
126,0.00000000e+00,0,93
127,0.00000000e+00,0,93
128,0.00000000e+00,0,93
129,0.00000000e+00,0,93
130,0.00000000e+00,0,93
131,0.00000000e+00,0,93
132,0.00000000e+00,0,93
133,0.00000000e+00,0,93
134,0.00000000e+00,0,93
135,0.00000000e+00,0,93
136,0.00000000e+00,0,93
137,0.00000000e+00,0,93
138,0.00000000e+00,0,93
139,0.00000000e+00,0,93
140,0.00000000e+00,0,93
141,0.00000000e+00,0,93
142,0.00000000e+00,0,93
143,0.00000000e+00,0,93
144,0.00000000e+00,0,93
1044,1.00000000e+00,0,93
0,0.00000000e+00,0,94
1,1.00000000e+00,1,94
2,2.50000000e+02,1,94
3,0.00000000e+00,0,94
4,0.00000000e+00,0,94
5,0.00000000e+00,0,94
0,0.00000000e+00,0,41
4,0.00000000e+00,0,41
8,0.00000000e+00,0,41
13,0.00000000e+00,0,41
17,0.00000000e+00,0,41
21,8.00000000e+00,0,41
25,6.64000000e+02,0,41
30,1.00000000e+00,1,41
34,0.00000000e+00,0,41
38,0.00000000e+00,0,41
42,0.00000000e+00,0,41
47,0.00000000e+00,0,41
51,0.00000000e+00,0,41
55,0.00000000e+00,0,41
59,0.00000000e+00,0,41
64,0.00000000e+00,0,41
68,0.00000000e+00,0,41
72,0.00000000e+00,0,41
76,0.00000000e+00,0,41
81,0.00000000e+00,0,41
85,0.00000000e+00,0,41
89,0.00000000e+00,0,41
93,0.00000000e+00,0,41
98,2.50000000e+02,0,41
102,0.00000000e+00,0,41
106,0.00000000e+00,0,41
110,0.00000000e+00,0,41
115,0.00000000e+00,0,41
119,1.00000000e+00,1,41
123,0.00000000e+00,0,41
127,0.00000000e+00,0,41
132,0.00000000e+00,0,41
136,0.00000000e+00,0,41
142,0.00000000e+00,0,41
1002,1.00000000e+00,1,41
1,0.00000000e+00,0,43
5,0.00000000e+00,0,43
9,0.00000000e+00,0,43
14,0.00000000e+00,0,43
18,0.00000000e+00,0,43
22,0.00000000e+00,0,43
26,0.00000000e+00,0,43
31,0.00000000e+00,0,43
35,2.40000000e+01,0,43
39,1.00000000e+00,0,43
43,0.00000000e+00,0,43
48,0.00000000e+00,0,43
52,0.00000000e+00,0,43
58,0.00000000e+00,0,43
62,0.00000000e+00,0,43
66,0.00000000e+00,0,43
70,0.00000000e+00,0,43
75,0.00000000e+00,0,43
79,0.00000000e+00,0,43
83,0.00000000e+00,0,43
87,0.00000000e+00,0,43
92,0.00000000e+00,1,43
96,0.00000000e+00,0,43
100,0.00000000e+00,0,43
104,0.00000000e+00,0,43
109,0.00000000e+00,0,43
113,0.00000000e+00,0,43
117,0.00000000e+00,0,43
121,0.00000000e+00,0,43
126,2.00000000e+03,0,43
130,0.00000000e+00,0,43
134,0.00000000e+00,0,43
138,0.00000000e+00,0,43
143,0.00000000e+00,0,43
1,0.00000000e+00,0,44
5,0.00000000e+00,0,44
9,0.00000000e+00,0,44
14,0.00000000e+00,0,44
18,0.00000000e+00,0,44
22,0.00000000e+00,0,44
26,0.00000000e+00,0,44
31,0.00000000e+00,0,44
35,0.00000000e+00,0,44
39,1.00000000e+00,0,44
43,0.00000000e+00,0,44
48,0.00000000e+00,0,44
52,0.00000000e+00,0,44
56,0.00000000e+00,0,44
60,0.00000000e+00,0,44
65,0.00000000e+00,0,44
69,0.00000000e+00,0,44
73,0.00000000e+00,0,44
77,0.00000000e+00,0,44
82,0.00000000e+00,0,44
86,0.00000000e+00,0,44
90,0.00000000e+00,0,44
94,0.00000000e+00,0,44
99,0.00000000e+00,0,44
103,0.00000000e+00,0,44
107,0.00000000e+00,0,44
111,0.00000000e+00,0,44
116,0.00000000e+00,0,44
120,1.00000000e+00,1,44
126,0.00000000e+00,0,44
130,0.00000000e+00,0,44
134,0.00000000e+00,0,44
138,0.00000000e+00,0,44
143,0.00000000e+00,0,44
126,0.00000000e+00,0,83
127,0.00000000e+00,0,83
128,0.00000000e+00,0,83
129,0.00000000e+00,0,83
130,0.00000000e+00,0,83
131,0.00000000e+00,0,83
132,0.00000000e+00,0,83
133,0.00000000e+00,0,83
134,0.00000000e+00,0,83
135,0.00000000e+00,0,83
136,0.00000000e+00,0,83
137,0.00000000e+00,0,83
138,0.00000000e+00,0,83
139,0.00000000e+00,0,83
140,0.00000000e+00,0,83
141,0.00000000e+00,0,83
142,0.00000000e+00,0,83
143,0.00000000e+00,0,83
144,0.00000000e+00,0,83
0,0.00000000e+00,0,84
1,1.10000000e+01,1,84
2,2.50000000e+02,1,84
3,0.00000000e+00,0,84
4,1.00000001e-01,0,84
5,0.00000000e+00,0,84
6,0.00000000e+00,0,84
7,0.00000000e+00,0,84
8,0.00000000e+00,0,84
9,0.00000000e+00,0,84
10,6.99999988e-01,2,84
11,6.99999988e-01,2,84
12,0.00000000e+00,0,84
13,0.00000000e+00,0,84
14,0.00000000e+00,0,84
15,0.00000000e+00,0,84
16,2.50000000e+02,2,84
17,1.00000000e+00,1,84
18,3.65000000e+02,2,84
19,0.00000000e+00,0,84
20,0.00000000e+00,0,84
21,0.00000000e+00,0,84
22,0.00000000e+00,0,84
23,0.00000000e+00,0,84
24,1.00000000e+00,1,84
25,0.00000000e+00,0,84
26,0.00000000e+00,0,84
27,0.00000000e+00,0,84
28,0.00000000e+00,0,84
29,1.00000000e+00,1,84
30,1.00000000e+00,1,84
31,0.00000000e+00,0,84
32,0.00000000e+00,1,84
33,3.83600006e+02,1,84
34,0.00000000e+00,0,84
35,0.00000000e+00,0,84
36,0.00000000e+00,0,84
37,0.00000000e+00,0,84
38,0.00000000e+00,0,84
39,1.00000000e+00,0,84
40,0.00000000e+00,0,84
41,0.00000000e+00,0,84
42,0.00000000e+00,0,84
43,0.00000000e+00,0,84
44,0.00000000e+00,0,84
45,0.00000000e+00,0,84
46,0.00000000e+00,0,84
47,0.00000000e+00,0,84
48,0.00000000e+00,0,84
6,0.00000000e+00,0,94
7,0.00000000e+00,0,94
8,0.00000000e+00,0,94
9,0.00000000e+00,0,94
10,9.99999978e-03,2,94
11,1.00000001e-01,2,94
12,0.00000000e+00,0,94
13,0.00000000e+00,0,94
14,0.00000000e+00,0,94
15,0.00000000e+00,0,94
16,2.50000000e+02,2,94
17,1.00000000e+00,1,94
18,3.65000000e+02,2,94
19,0.00000000e+00,0,94
20,0.00000000e+00,0,94
21,0.00000000e+00,0,94
22,0.00000000e+00,0,94
23,0.00000000e+00,0,94
24,1.00000000e+00,1,94
25,0.00000000e+00,0,94
26,0.00000000e+00,0,94
27,0.00000000e+00,0,94
28,0.00000000e+00,0,94
29,1.00000000e+00,1,94
30,1.00000000e+00,1,94
31,0.00000000e+00,0,94
32,1.80000000e+05,1,94
33,1.80000000e+03,1,94
34,0.00000000e+00,0,94
35,0.00000000e+00,0,94
36,0.00000000e+00,0,94
37,0.00000000e+00,0,94
38,0.00000000e+00,0,94
39,1.00000000e+00,0,94
40,0.00000000e+00,0,94
41,0.00000000e+00,0,94
42,0.00000000e+00,0,94
43,0.00000000e+00,0,94
44,0.00000000e+00,0,94
45,0.00000000e+00,0,94
46,0.00000000e+00,0,94
47,0.00000000e+00,0,94
48,0.00000000e+00,0,94
49,0.00000000e+00,0,94
50,0.00000000e+00,0,94
51,0.00000000e+00,0,94
52,0.00000000e+00,0,94
53,0.00000000e+00,0,94
54,0.00000000e+00,0,94
55,0.00000000e+00,0,94
56,0.00000000e+00,0,94
57,0.00000000e+00,0,94
58,0.00000000e+00,0,94
59,0.00000000e+00,0,94
60,0.00000000e+00,0,94
61,0.00000000e+00,0,94
62,0.00000000e+00,0,94
63,0.00000000e+00,0,94
64,0.00000000e+00,0,94
65,0.00000000e+00,0,94
66,0.00000000e+00,0,94
67,0.00000000e+00,0,94
68,0.00000000e+00,0,94
69,0.00000000e+00,0,94
70,0.00000000e+00,0,94
71,0.00000000e+00,0,94
72,0.00000000e+00,0,94
73,0.00000000e+00,0,94
74,0.00000000e+00,0,94
75,0.00000000e+00,0,94
76,0.00000000e+00,0,94
77,0.00000000e+00,0,94
78,0.00000000e+00,0,94
79,0.00000000e+00,0,94
80,0.00000000e+00,0,94
81,0.00000000e+00,0,94
82,0.00000000e+00,0,94
83,1.80000000e+04,1,94
84,1.80000000e+04,1,94
85,1.80000000e+05,1,94
86,1.80000000e+05,1,94
87,0.00000000e+00,0,94
88,1.80000000e+04,1,94
89,1.80000000e+05,1,94
90,0.00000000e+00,0,94
91,0.00000000e+00,0,94
92,0.00000000e+00,0,94
93,0.00000000e+00,0,94
94,0.00000000e+00,0,94
95,0.00000000e+00,0,94
96,0.00000000e+00,0,94
97,0.00000000e+00,0,94
98,2.50000000e+02,0,94
99,1.80000000e+04,2,94
100,0.00000000e+00,0,94
101,2.40000000e+01,2,94
102,1.00000000e+00,1,94
103,1.80000000e+03,1,94
104,1.80000000e+03,1,94
105,0.00000000e+00,0,94
106,1.80000000e+03,1,94
107,1.80000000e+03,1,94
108,1.80000000e+03,1,94
109,1.80000000e+03,1,94
110,0.00000000e+00,0,94
111,0.00000000e+00,0,94
112,0.00000000e+00,0,94
113,0.00000000e+00,0,94
114,0.00000000e+00,0,94
115,0.00000000e+00,0,94
116,0.00000000e+00,0,94
117,0.00000000e+00,0,94
118,1.00000000e+00,1,94
119,1.00000000e+00,1,94
120,1.00000000e+00,1,94
121,9.99999997e-07,4,94
122,9.99999997e-07,4,94
123,1.80000000e+03,1,94
124,0.00000000e+00,0,94
125,0.00000000e+00,0,94
126,0.00000000e+00,0,94
127,0.00000000e+00,0,94
128,0.00000000e+00,0,94
129,0.00000000e+00,0,94
130,0.00000000e+00,0,94
131,0.00000000e+00,0,94
132,0.00000000e+00,0,94
133,0.00000000e+00,0,94
134,0.00000000e+00,0,94
135,0.00000000e+00,0,94
136,0.00000000e+00,0,94
137,0.00000000e+00,0,94
138,0.00000000e+00,0,94
139,0.00000000e+00,0,94
140,0.00000000e+00,0,94
141,0.00000000e+00,0,94
142,0.00000000e+00,0,94
143,0.00000000e+00,0,94
144,0.00000000e+00,0,94
1044,1.00000000e+00,0,94
0,0.00000000e+00,0,95
1,1.00000000e+00,1,95
2,2.50000000e+02,1,95
3,0.00000000e+00,0,95
4,0.00000000e+00,0,95
5,0.00000000e+00,0,95
6,0.00000000e+00,0,95
7,0.00000000e+00,0,95
8,0.00000000e+00,0,95
9,0.00000000e+00,0,95
10,9.99999978e-03,2,95
11,1.00000001e-01,2,95
12,0.00000000e+00,0,95
13,0.00000000e+00,0,95
14,0.00000000e+00,0,95
15,0.00000000e+00,0,95
16,2.50000000e+02,2,95
17,1.00000000e+00,1,95
18,3.65000000e+02,2,95
19,0.00000000e+00,0,95
20,0.00000000e+00,0,95
21,0.00000000e+00,0,95
22,0.00000000e+00,0,95
23,0.00000000e+00,0,95
24,1.00000000e+00,1,95
25,0.00000000e+00,0,95
26,0.00000000e+00,0,95
27,0.00000000e+00,0,95
